epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681817687455,2023-04-18T13:34:47.455,0.000,-0.056,-0.014,0.018
1681817687466,2023-04-18T13:34:47.466,0.011,-0.023,-0.020,0.018
1681817687476,2023-04-18T13:34:47.476,0.021,0.007,-0.029,0.028
1681817687485,2023-04-18T13:34:47.485,0.030,0.021,-0.036,0.027
1681817687495,2023-04-18T13:34:47.495,0.040,0.030,-0.046,0.030
1681817687505,2023-04-18T13:34:47.505,0.050,0.036,-0.055,0.029
1681817687516,2023-04-18T13:34:47.516,0.061,0.045,-0.063,0.025
1681817687524,2023-04-18T13:34:47.524,0.069,0.038,-0.065,0.015
1681817687535,2023-04-18T13:34:47.535,0.080,0.012,-0.060,0.017
1681817687545,2023-04-18T13:34:47.545,0.090,-0.020,-0.048,0.022
1681817687555,2023-04-18T13:34:47.555,0.100,-0.050,-0.029,0.026
1681817687565,2023-04-18T13:34:47.565,0.110,-0.052,-0.014,0.032
1681817687574,2023-04-18T13:34:47.574,0.119,-0.037,0.006,0.033
1681817687584,2023-04-18T13:34:47.584,0.129,-0.010,0.017,0.028
1681817687595,2023-04-18T13:34:47.595,0.140,0.015,0.031,0.026
1681817687605,2023-04-18T13:34:47.605,0.150,0.016,0.045,0.022
1681817687615,2023-04-18T13:34:47.615,0.160,0.013,0.041,0.018
1681817687624,2023-04-18T13:34:47.624,0.169,-0.003,0.010,0.026
1681817687634,2023-04-18T13:34:47.634,0.179,-0.016,-0.027,0.029
1681817687644,2023-04-18T13:34:47.644,0.189,-0.016,-0.048,0.031
1681817687655,2023-04-18T13:34:47.655,0.200,-0.005,-0.052,0.034
1681817687665,2023-04-18T13:34:47.665,0.210,-0.000,-0.044,0.037
1681817687674,2023-04-18T13:34:47.674,0.219,-0.010,-0.030,0.036
1681817687684,2023-04-18T13:34:47.684,0.229,-0.013,-0.022,0.032
1681817687694,2023-04-18T13:34:47.694,0.239,-0.006,-0.018,0.030
1681817687704,2023-04-18T13:34:47.704,0.249,-0.002,-0.018,0.023
1681817687715,2023-04-18T13:34:47.715,0.260,-0.010,-0.015,0.009
1681817687724,2023-04-18T13:34:47.724,0.269,-0.022,-0.018,0.002
1681817687734,2023-04-18T13:34:47.734,0.279,-0.020,-0.029,0.001
1681817687744,2023-04-18T13:34:47.744,0.289,-0.017,-0.046,0.001
1681817687754,2023-04-18T13:34:47.754,0.299,-0.012,-0.059,0.003
1681817687765,2023-04-18T13:34:47.765,0.310,-0.011,-0.070,0.005
1681817687773,2023-04-18T13:34:47.773,0.318,-0.009,-0.075,0.005
1681817687784,2023-04-18T13:34:47.784,0.329,-0.009,-0.072,0.002
1681817687794,2023-04-18T13:34:47.794,0.339,-0.008,-0.073,0.004
1681817687804,2023-04-18T13:34:47.804,0.349,-0.010,-0.082,0.004
1681817687813,2023-04-18T13:34:47.813,0.358,-0.012,-0.094,0.002
1681817687823,2023-04-18T13:34:47.823,0.368,-0.011,-0.090,0.004
1681817687833,2023-04-18T13:34:47.833,0.378,-0.007,-0.068,0.000
1681817687844,2023-04-18T13:34:47.844,0.389,-0.010,-0.062,-0.003
1681817687854,2023-04-18T13:34:47.854,0.399,-0.022,-0.073,0.003
1681817687863,2023-04-18T13:34:47.863,0.408,-0.029,-0.077,0.006
1681817687873,2023-04-18T13:34:47.873,0.418,-0.023,-0.070,-0.001
1681817687883,2023-04-18T13:34:47.883,0.428,-0.015,-0.058,-0.001
1681817687893,2023-04-18T13:34:47.893,0.438,-0.017,-0.049,0.000
1681817687904,2023-04-18T13:34:47.904,0.449,-0.017,-0.050,0.002
1681817687912,2023-04-18T13:34:47.912,0.457,-0.009,-0.045,0.003
1681817687924,2023-04-18T13:34:47.924,0.469,-0.006,-0.038,0.007
1681817687933,2023-04-18T13:34:47.933,0.478,-0.011,-0.027,0.007
1681817687943,2023-04-18T13:34:47.943,0.488,-0.029,-0.010,0.003
1681817687954,2023-04-18T13:34:47.954,0.499,-0.038,0.003,0.011
1681817687962,2023-04-18T13:34:47.962,0.507,-0.029,0.002,0.020
1681817687973,2023-04-18T13:34:47.973,0.518,-0.019,-0.005,0.016
1681817687983,2023-04-18T13:34:47.983,0.528,-0.020,-0.010,0.009
1681817687993,2023-04-18T13:34:47.993,0.538,-0.032,-0.014,0.011
1681817688003,2023-04-18T13:34:48.003,0.548,-0.041,-0.014,0.005
1681817688012,2023-04-18T13:34:48.012,0.557,-0.037,-0.012,0.005
1681817688022,2023-04-18T13:34:48.022,0.567,-0.029,-0.013,0.009
1681817688033,2023-04-18T13:34:48.033,0.578,-0.030,-0.014,0.015
1681817688043,2023-04-18T13:34:48.043,0.588,-0.035,-0.017,0.009
1681817688053,2023-04-18T13:34:48.053,0.598,-0.043,-0.021,0.001
1681817688062,2023-04-18T13:34:48.062,0.607,-0.048,-0.019,-0.011
1681817688072,2023-04-18T13:34:48.072,0.617,-0.041,-0.020,-0.012
1681817688082,2023-04-18T13:34:48.082,0.627,-0.018,-0.031,-0.009
1681817688093,2023-04-18T13:34:48.093,0.638,0.001,-0.040,-0.005
1681817688101,2023-04-18T13:34:48.101,0.646,-0.004,-0.042,-0.002
1681817688112,2023-04-18T13:34:48.112,0.657,-0.021,-0.035,-0.003
1681817688122,2023-04-18T13:34:48.122,0.667,-0.027,-0.026,0.003
1681817688132,2023-04-18T13:34:48.132,0.677,-0.031,-0.026,0.008
1681817688142,2023-04-18T13:34:48.142,0.687,-0.023,-0.027,0.009
1681817688151,2023-04-18T13:34:48.151,0.696,-0.014,-0.021,0.013
1681817688163,2023-04-18T13:34:48.163,0.708,-0.012,-0.016,0.018
1681817688172,2023-04-18T13:34:48.172,0.717,-0.019,-0.004,0.022
1681817688182,2023-04-18T13:34:48.182,0.727,-0.021,0.006,0.020
1681817688192,2023-04-18T13:34:48.192,0.737,-0.023,0.011,0.021
1681817688201,2023-04-18T13:34:48.201,0.746,-0.022,0.012,0.027
1681817688211,2023-04-18T13:34:48.211,0.756,-0.020,0.008,0.030
1681817688222,2023-04-18T13:34:48.222,0.767,-0.013,0.003,0.026
1681817688232,2023-04-18T13:34:48.232,0.777,-0.014,-0.002,0.009
1681817688242,2023-04-18T13:34:48.242,0.787,-0.013,-0.005,0.010
1681817688251,2023-04-18T13:34:48.251,0.796,-0.015,-0.006,0.022
1681817688261,2023-04-18T13:34:48.261,0.806,-0.015,-0.010,0.029
1681817688271,2023-04-18T13:34:48.271,0.816,-0.008,-0.010,0.028
1681817688282,2023-04-18T13:34:48.282,0.827,-0.004,-0.001,0.026
1681817688292,2023-04-18T13:34:48.292,0.837,-0.002,0.008,0.025
1681817688301,2023-04-18T13:34:48.301,0.846,-0.007,0.017,0.029
1681817688311,2023-04-18T13:34:48.311,0.856,-0.011,0.018,0.031
1681817688321,2023-04-18T13:34:48.321,0.866,-0.014,0.015,0.031
1681817688331,2023-04-18T13:34:48.331,0.876,-0.012,0.022,0.019
1681817688342,2023-04-18T13:34:48.342,0.887,-0.021,0.028,0.030
1681817688350,2023-04-18T13:34:48.350,0.895,-0.026,0.027,0.041
1681817688361,2023-04-18T13:34:48.361,0.906,-0.032,0.017,0.042
1681817688371,2023-04-18T13:34:48.371,0.916,-0.028,0.010,0.036
1681817688381,2023-04-18T13:34:48.381,0.926,-0.020,0.006,0.036
1681817688391,2023-04-18T13:34:48.391,0.936,-0.010,0.000,0.040
1681817688402,2023-04-18T13:34:48.402,0.947,-0.005,-0.013,0.039
1681817688411,2023-04-18T13:34:48.411,0.956,-0.003,-0.020,0.042
1681817688421,2023-04-18T13:34:48.421,0.966,-0.001,-0.018,0.041
1681817688431,2023-04-18T13:34:48.431,0.976,-0.005,-0.008,0.041
1681817688441,2023-04-18T13:34:48.441,0.986,-0.005,-0.002,0.033
1681817688450,2023-04-18T13:34:48.450,0.995,-0.001,-0.002,0.029
1681817688460,2023-04-18T13:34:48.460,1.005,-0.003,-0.003,0.029
1681817688471,2023-04-18T13:34:48.471,1.016,-0.004,-0.004,0.023
1681817688481,2023-04-18T13:34:48.481,1.026,0.002,0.004,0.023
1681817688490,2023-04-18T13:34:48.490,1.035,0.001,0.010,0.032
1681817688500,2023-04-18T13:34:48.500,1.045,-0.004,0.013,0.043
1681817688510,2023-04-18T13:34:48.510,1.055,-0.003,0.021,0.046
1681817688520,2023-04-18T13:34:48.520,1.065,0.010,0.032,0.045
1681817688531,2023-04-18T13:34:48.531,1.076,0.016,0.041,0.054
1681817688539,2023-04-18T13:34:48.539,1.084,0.018,0.049,0.056
1681817688550,2023-04-18T13:34:48.550,1.095,0.009,0.058,0.054
1681817688560,2023-04-18T13:34:48.560,1.105,0.006,0.069,0.054
1681817688570,2023-04-18T13:34:48.570,1.115,0.010,0.080,0.053
1681817688580,2023-04-18T13:34:48.580,1.125,0.014,0.091,0.055
1681817688589,2023-04-18T13:34:48.589,1.134,0.016,0.094,0.058
1681817688600,2023-04-18T13:34:48.600,1.145,0.006,0.094,0.067
1681817688610,2023-04-18T13:34:48.610,1.155,-0.002,0.088,0.062
1681817688620,2023-04-18T13:34:48.620,1.165,0.001,0.078,0.056
1681817688630,2023-04-18T13:34:48.630,1.175,0.015,0.072,0.059
1681817688639,2023-04-18T13:34:48.639,1.184,0.021,0.065,0.062
1681817688649,2023-04-18T13:34:48.649,1.194,0.022,0.061,0.054
1681817688660,2023-04-18T13:34:48.660,1.205,0.027,0.058,0.052
1681817688670,2023-04-18T13:34:48.670,1.215,0.030,0.055,0.048
1681817688680,2023-04-18T13:34:48.680,1.225,0.027,0.052,0.052
1681817688689,2023-04-18T13:34:48.689,1.234,0.017,0.035,0.059
1681817688699,2023-04-18T13:34:48.699,1.244,0.015,0.010,0.075
1681817688709,2023-04-18T13:34:48.709,1.254,0.016,-0.006,0.084
1681817688720,2023-04-18T13:34:48.720,1.265,0.000,-0.017,0.072
1681817688730,2023-04-18T13:34:48.730,1.275,-0.025,-0.011,0.059
1681817688739,2023-04-18T13:34:48.739,1.284,-0.052,0.005,0.054
1681817688749,2023-04-18T13:34:48.749,1.294,-0.069,0.020,0.056
1681817688759,2023-04-18T13:34:48.759,1.304,-0.083,0.041,0.062
1681817688769,2023-04-18T13:34:48.769,1.314,-0.099,0.061,0.065
1681817688778,2023-04-18T13:34:48.778,1.323,-0.117,0.071,0.078
1681817688788,2023-04-18T13:34:48.788,1.333,-0.141,0.077,0.084
1681817688799,2023-04-18T13:34:48.799,1.344,-0.167,0.084,0.093
1681817688809,2023-04-18T13:34:48.809,1.354,-0.206,0.098,0.100
1681817688819,2023-04-18T13:34:48.819,1.364,-0.256,0.110,0.112
1681817688828,2023-04-18T13:34:48.828,1.373,-0.283,0.117,0.123
1681817688838,2023-04-18T13:34:48.838,1.383,-0.269,0.122,0.133
1681817688849,2023-04-18T13:34:48.849,1.394,-0.249,0.122,0.143
1681817688859,2023-04-18T13:34:48.859,1.404,-0.231,0.117,0.152
1681817688869,2023-04-18T13:34:48.869,1.414,-0.197,0.111,0.174
1681817688878,2023-04-18T13:34:48.878,1.423,-0.154,0.107,0.170
1681817688888,2023-04-18T13:34:48.888,1.433,-0.103,0.108,0.145
1681817688898,2023-04-18T13:34:48.898,1.443,-0.074,0.100,0.154
1681817688909,2023-04-18T13:34:48.909,1.454,-0.062,0.096,0.141
1681817688919,2023-04-18T13:34:48.919,1.464,-0.029,0.102,0.109
1681817688928,2023-04-18T13:34:48.928,1.473,0.005,0.113,0.111
1681817688938,2023-04-18T13:34:48.938,1.483,0.023,0.133,0.123
1681817688948,2023-04-18T13:34:48.948,1.493,0.066,0.170,0.145
1681817688958,2023-04-18T13:34:48.958,1.503,0.113,0.214,0.135
1681817688969,2023-04-18T13:34:48.969,1.514,0.143,0.261,0.098
1681817688977,2023-04-18T13:34:48.977,1.522,0.140,0.299,0.084
1681817688988,2023-04-18T13:34:48.988,1.533,0.115,0.319,0.044
1681817688998,2023-04-18T13:34:48.998,1.543,0.092,0.301,0.001
1681817689008,2023-04-18T13:34:49.008,1.553,0.088,0.259,-0.065
1681817689017,2023-04-18T13:34:49.017,1.562,0.084,0.193,-0.107
1681817689027,2023-04-18T13:34:49.027,1.572,0.068,0.092,-0.094
1681817689037,2023-04-18T13:34:49.037,1.582,0.050,-0.034,-0.049
1681817689048,2023-04-18T13:34:49.048,1.593,0.038,-0.160,0.006
1681817689058,2023-04-18T13:34:49.058,1.603,0.066,-0.255,0.057
1681817689067,2023-04-18T13:34:49.067,1.612,0.129,-0.302,0.108
1681817689077,2023-04-18T13:34:49.077,1.622,0.178,-0.310,0.158
1681817689087,2023-04-18T13:34:49.087,1.632,0.183,-0.251,0.228
1681817689098,2023-04-18T13:34:49.098,1.643,0.111,-0.146,0.307
1681817689108,2023-04-18T13:34:49.108,1.653,0.064,-0.027,0.381
1681817689117,2023-04-18T13:34:49.117,1.662,-0.031,0.066,0.377
1681817689128,2023-04-18T13:34:49.128,1.673,-0.233,0.198,0.313
1681817689137,2023-04-18T13:34:49.137,1.682,-0.406,0.288,0.412
1681817689147,2023-04-18T13:34:49.147,1.692,-0.584,0.388,0.455
1681817689158,2023-04-18T13:34:49.158,1.703,-0.706,0.381,0.466
1681817689166,2023-04-18T13:34:49.166,1.711,-0.862,0.358,0.479
1681817689177,2023-04-18T13:34:49.177,1.722,-0.839,0.295,0.546
1681817689187,2023-04-18T13:34:49.187,1.732,-0.880,0.202,0.556
1681817689197,2023-04-18T13:34:49.197,1.742,-1.074,0.084,0.555
1681817689207,2023-04-18T13:34:49.207,1.752,-1.014,-0.173,0.579
1681817689216,2023-04-18T13:34:49.216,1.761,-0.774,-0.438,0.523
1681817689226,2023-04-18T13:34:49.226,1.771,-0.662,-0.612,0.438
1681817689237,2023-04-18T13:34:49.237,1.782,-0.842,-0.747,0.514
1681817689247,2023-04-18T13:34:49.247,1.792,-0.876,-0.677,0.547
1681817689257,2023-04-18T13:34:49.257,1.802,-0.678,-0.424,0.263
1681817689266,2023-04-18T13:34:49.266,1.811,-0.529,-0.250,0.102
1681817689276,2023-04-18T13:34:49.276,1.821,-0.445,-0.088,0.218
1681817689287,2023-04-18T13:34:49.287,1.832,-0.312,0.059,0.235
1681817689297,2023-04-18T13:34:49.297,1.842,-0.130,0.193,-0.011
1681817689306,2023-04-18T13:34:49.306,1.851,0.144,0.355,-0.398
1681817689316,2023-04-18T13:34:49.316,1.861,0.580,0.447,-0.572
1681817689326,2023-04-18T13:34:49.326,1.871,0.776,0.361,-0.609
1681817689336,2023-04-18T13:34:49.336,1.881,0.798,0.133,-0.719
1681817689347,2023-04-18T13:34:49.347,1.892,1.017,0.044,-0.708
1681817689355,2023-04-18T13:34:49.355,1.900,1.135,0.078,-0.791
1681817689366,2023-04-18T13:34:49.366,1.911,1.199,0.075,-0.894
1681817689376,2023-04-18T13:34:49.376,1.921,1.019,0.035,-1.028
1681817689386,2023-04-18T13:34:49.386,1.931,0.674,-0.057,-1.094
1681817689396,2023-04-18T13:34:49.396,1.941,0.613,-0.072,-0.919
1681817689405,2023-04-18T13:34:49.405,1.950,0.776,0.089,-0.844
1681817689415,2023-04-18T13:34:49.415,1.960,1.066,0.304,-0.666
1681817689426,2023-04-18T13:34:49.426,1.971,1.325,0.486,-0.303
1681817689436,2023-04-18T13:34:49.436,1.981,1.406,0.237,-0.211
1681817689446,2023-04-18T13:34:49.446,1.991,0.867,-0.045,-0.131
1681817689456,2023-04-18T13:34:49.456,2.001,0.407,-0.275,0.152
1681817689465,2023-04-18T13:34:49.465,2.010,0.010,-0.315,-0.283
1681817689475,2023-04-18T13:34:49.475,2.020,-0.470,-0.259,0.418
1681817689486,2023-04-18T13:34:49.486,2.031,-0.950,-0.385,0.413
1681817689496,2023-04-18T13:34:49.496,2.041,-0.730,-0.151,0.073
1681817689505,2023-04-18T13:34:49.505,2.050,-0.671,-0.399,0.076
1681817689515,2023-04-18T13:34:49.515,2.060,-0.529,-0.711,0.230
1681817689525,2023-04-18T13:34:49.525,2.070,-0.727,-0.783,0.688
1681817689536,2023-04-18T13:34:49.536,2.081,-1.835,-0.405,0.702
1681817689546,2023-04-18T13:34:49.546,2.091,-2.098,0.213,0.843
1681817689555,2023-04-18T13:34:49.555,2.100,-1.060,0.629,0.996
1681817689565,2023-04-18T13:34:49.565,2.110,-0.827,0.849,0.898
1681817689575,2023-04-18T13:34:49.575,2.120,-0.615,0.876,0.781
