epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681820205878,2023-04-18T14:16:45.878,0.000,-0.027,-0.007,0.016
1681820205889,2023-04-18T14:16:45.889,0.011,-0.037,-0.008,0.020
1681820205899,2023-04-18T14:16:45.899,0.021,-0.032,-0.007,0.014
1681820205909,2023-04-18T14:16:45.909,0.031,-0.035,-0.009,0.014
1681820205918,2023-04-18T14:16:45.918,0.040,-0.039,-0.008,0.013
1681820205928,2023-04-18T14:16:45.928,0.050,-0.039,-0.009,0.011
1681820205939,2023-04-18T14:16:45.939,0.061,-0.037,-0.009,0.014
1681820205949,2023-04-18T14:16:45.949,0.071,-0.035,-0.006,0.016
1681820205959,2023-04-18T14:16:45.959,0.081,-0.029,-0.004,0.013
1681820205968,2023-04-18T14:16:45.968,0.090,-0.028,-0.005,0.012
1681820205978,2023-04-18T14:16:45.978,0.100,-0.029,-0.006,0.015
1681820205988,2023-04-18T14:16:45.988,0.110,-0.032,-0.008,0.012
1681820205999,2023-04-18T14:16:45.999,0.121,-0.033,-0.008,0.013
1681820206007,2023-04-18T14:16:46.007,0.129,-0.034,-0.013,0.014
1681820206018,2023-04-18T14:16:46.018,0.140,-0.034,-0.013,0.015
1681820206028,2023-04-18T14:16:46.028,0.150,-0.033,-0.012,0.013
1681820206038,2023-04-18T14:16:46.038,0.160,-0.035,-0.013,0.015
1681820206048,2023-04-18T14:16:46.048,0.170,-0.035,-0.011,0.015
1681820206057,2023-04-18T14:16:46.057,0.179,-0.037,-0.010,0.014
1681820206067,2023-04-18T14:16:46.067,0.189,-0.034,-0.009,0.017
1681820206078,2023-04-18T14:16:46.078,0.200,-0.035,-0.007,0.014
1681820206088,2023-04-18T14:16:46.088,0.210,-0.032,-0.008,0.009
1681820206098,2023-04-18T14:16:46.098,0.220,-0.027,-0.009,0.008
1681820206107,2023-04-18T14:16:46.107,0.229,-0.024,-0.011,0.006
1681820206117,2023-04-18T14:16:46.117,0.239,-0.026,-0.012,0.005
1681820206128,2023-04-18T14:16:46.128,0.250,-0.029,-0.014,0.007
1681820206138,2023-04-18T14:16:46.138,0.260,-0.033,-0.015,0.010
1681820206148,2023-04-18T14:16:46.148,0.270,-0.039,-0.016,0.011
1681820206157,2023-04-18T14:16:46.157,0.279,-0.041,-0.018,0.010
1681820206167,2023-04-18T14:16:46.167,0.289,-0.041,-0.015,0.008
1681820206177,2023-04-18T14:16:46.177,0.299,-0.036,-0.014,0.012
1681820206188,2023-04-18T14:16:46.188,0.310,-0.034,-0.013,0.015
1681820206198,2023-04-18T14:16:46.198,0.320,-0.035,-0.011,0.018
1681820206207,2023-04-18T14:16:46.207,0.329,-0.036,-0.009,0.019
1681820206217,2023-04-18T14:16:46.217,0.339,-0.034,-0.008,0.015
1681820206227,2023-04-18T14:16:46.227,0.349,-0.031,-0.008,0.008
1681820206237,2023-04-18T14:16:46.237,0.359,-0.030,-0.011,0.008
1681820206248,2023-04-18T14:16:46.248,0.370,-0.033,-0.011,0.011
1681820206256,2023-04-18T14:16:46.256,0.378,-0.035,-0.015,0.016
1681820206267,2023-04-18T14:16:46.267,0.389,-0.039,-0.019,0.016
1681820206277,2023-04-18T14:16:46.277,0.399,-0.040,-0.017,0.017
1681820206287,2023-04-18T14:16:46.287,0.409,-0.041,-0.013,0.018
1681820206296,2023-04-18T14:16:46.296,0.418,-0.034,-0.012,0.017
1681820206306,2023-04-18T14:16:46.306,0.428,-0.027,-0.013,0.019
1681820206316,2023-04-18T14:16:46.316,0.438,-0.027,-0.013,0.014
1681820206327,2023-04-18T14:16:46.327,0.449,-0.027,-0.009,0.014
1681820206337,2023-04-18T14:16:46.337,0.459,-0.030,-0.011,0.017
1681820206347,2023-04-18T14:16:46.347,0.469,-0.037,-0.011,0.020
1681820206356,2023-04-18T14:16:46.356,0.478,-0.038,-0.010,0.019
1681820206366,2023-04-18T14:16:46.366,0.488,-0.034,-0.010,0.017
1681820206377,2023-04-18T14:16:46.377,0.499,-0.031,-0.013,0.014
1681820206387,2023-04-18T14:16:46.387,0.509,-0.027,-0.012,0.012
1681820206396,2023-04-18T14:16:46.396,0.518,-0.024,-0.008,0.012
1681820206406,2023-04-18T14:16:46.406,0.528,-0.027,-0.011,0.017
1681820206416,2023-04-18T14:16:46.416,0.538,-0.031,-0.012,0.019
1681820206426,2023-04-18T14:16:46.426,0.548,-0.032,-0.010,0.014
1681820206437,2023-04-18T14:16:46.437,0.559,-0.032,-0.015,0.017
1681820206445,2023-04-18T14:16:46.445,0.567,-0.035,-0.015,0.015
