epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681293563088,2023-04-12T11:59:23.088,0.000,0.808,0.081,0.583,0.000
1681293563096,2023-04-12T11:59:23.096,0.008,0.808,0.082,0.584,-0.001
1681293563107,2023-04-12T11:59:23.107,0.019,0.807,0.083,0.584,-0.003
1681293563117,2023-04-12T11:59:23.117,0.029,0.807,0.084,0.585,-0.004
1681293563127,2023-04-12T11:59:23.127,0.039,0.806,0.085,0.585,-0.005
1681293563137,2023-04-12T11:59:23.137,0.049,0.806,0.086,0.586,-0.007
1681293563146,2023-04-12T11:59:23.146,0.058,0.805,0.087,0.586,-0.008
1681293563157,2023-04-12T11:59:23.157,0.069,0.805,0.088,0.587,-0.009
1681293563167,2023-04-12T11:59:23.167,0.079,0.804,0.089,0.587,-0.011
1681293563177,2023-04-12T11:59:23.177,0.089,0.804,0.090,0.588,-0.012
1681293563187,2023-04-12T11:59:23.187,0.099,0.803,0.091,0.588,-0.013
1681293563196,2023-04-12T11:59:23.196,0.108,0.803,0.092,0.589,-0.014
1681293563206,2023-04-12T11:59:23.206,0.118,0.802,0.093,0.589,-0.015
1681293563217,2023-04-12T11:59:23.217,0.129,0.802,0.094,0.590,-0.016
1681293563227,2023-04-12T11:59:23.227,0.139,0.801,0.095,0.590,-0.017
1681293563237,2023-04-12T11:59:23.237,0.149,0.801,0.096,0.591,-0.018
1681293563247,2023-04-12T11:59:23.247,0.159,0.800,0.097,0.592,-0.019
1681293563256,2023-04-12T11:59:23.256,0.168,0.800,0.098,0.592,-0.021
1681293563266,2023-04-12T11:59:23.266,0.178,0.799,0.099,0.592,-0.022
1681293563277,2023-04-12T11:59:23.277,0.189,0.799,0.100,0.593,-0.023
1681293563287,2023-04-12T11:59:23.287,0.199,0.798,0.101,0.593,-0.024
1681293563297,2023-04-12T11:59:23.297,0.209,0.798,0.102,0.594,-0.026
1681293563306,2023-04-12T11:59:23.306,0.218,0.797,0.103,0.594,-0.027
1681293563316,2023-04-12T11:59:23.316,0.228,0.797,0.105,0.594,-0.028
1681293563326,2023-04-12T11:59:23.326,0.238,0.796,0.106,0.595,-0.030
1681293563337,2023-04-12T11:59:23.337,0.249,0.796,0.107,0.595,-0.031
1681293563347,2023-04-12T11:59:23.347,0.259,0.795,0.109,0.595,-0.033
1681293563356,2023-04-12T11:59:23.356,0.268,0.795,0.110,0.596,-0.034
1681293563366,2023-04-12T11:59:23.366,0.278,0.794,0.112,0.596,-0.036
1681293563376,2023-04-12T11:59:23.376,0.288,0.794,0.113,0.596,-0.037
1681293563387,2023-04-12T11:59:23.387,0.299,0.793,0.115,0.597,-0.039
1681293563397,2023-04-12T11:59:23.397,0.309,0.793,0.117,0.597,-0.041
1681293563407,2023-04-12T11:59:23.407,0.319,0.792,0.118,0.598,-0.043
1681293563416,2023-04-12T11:59:23.416,0.328,0.791,0.120,0.598,-0.044
1681293563426,2023-04-12T11:59:23.426,0.338,0.790,0.122,0.599,-0.046
1681293563436,2023-04-12T11:59:23.436,0.348,0.790,0.123,0.599,-0.048
1681293563447,2023-04-12T11:59:23.447,0.359,0.789,0.125,0.600,-0.049
1681293563457,2023-04-12T11:59:23.457,0.369,0.788,0.126,0.600,-0.051
1681293563467,2023-04-12T11:59:23.467,0.379,0.787,0.128,0.601,-0.052
1681293563476,2023-04-12T11:59:23.476,0.388,0.787,0.130,0.601,-0.054
1681293563486,2023-04-12T11:59:23.486,0.398,0.786,0.131,0.602,-0.055
1681293563496,2023-04-12T11:59:23.496,0.408,0.785,0.133,0.602,-0.057
1681293563507,2023-04-12T11:59:23.507,0.419,0.784,0.134,0.603,-0.058
1681293563517,2023-04-12T11:59:23.517,0.429,0.784,0.136,0.603,-0.060
1681293563526,2023-04-12T11:59:23.526,0.438,0.783,0.137,0.604,-0.061
1681293563536,2023-04-12T11:59:23.536,0.448,0.782,0.139,0.605,-0.062
1681293563546,2023-04-12T11:59:23.546,0.458,0.781,0.140,0.605,-0.064
1681293563556,2023-04-12T11:59:23.556,0.468,0.780,0.141,0.606,-0.065
1681293563567,2023-04-12T11:59:23.567,0.479,0.780,0.142,0.606,-0.066
1681293563575,2023-04-12T11:59:23.575,0.487,0.779,0.143,0.607,-0.067
1681293563586,2023-04-12T11:59:23.586,0.498,0.778,0.144,0.608,-0.068
1681293563596,2023-04-12T11:59:23.596,0.508,0.777,0.145,0.608,-0.069
1681293563606,2023-04-12T11:59:23.606,0.518,0.777,0.146,0.609,-0.070
1681293563616,2023-04-12T11:59:23.616,0.528,0.776,0.146,0.610,-0.071
1681293563627,2023-04-12T11:59:23.627,0.539,0.775,0.147,0.611,-0.072
1681293563636,2023-04-12T11:59:23.636,0.548,0.774,0.148,0.611,-0.073
1681293563646,2023-04-12T11:59:23.646,0.558,0.773,0.149,0.612,-0.074
1681293563656,2023-04-12T11:59:23.656,0.568,0.772,0.149,0.613,-0.075
1681293563666,2023-04-12T11:59:23.666,0.578,0.771,0.150,0.614,-0.075
1681293563677,2023-04-12T11:59:23.677,0.589,0.771,0.150,0.615,-0.076
1681293563685,2023-04-12T11:59:23.685,0.597,0.770,0.151,0.615,-0.076
1681293563696,2023-04-12T11:59:23.696,0.608,0.770,0.151,0.616,-0.076
1681293563706,2023-04-12T11:59:23.706,0.618,0.769,0.151,0.616,-0.076
1681293563716,2023-04-12T11:59:23.716,0.628,0.769,0.152,0.617,-0.077
1681293563726,2023-04-12T11:59:23.726,0.638,0.768,0.152,0.617,-0.077
1681293563735,2023-04-12T11:59:23.735,0.647,0.768,0.152,0.618,-0.077
1681293563745,2023-04-12T11:59:23.745,0.657,0.767,0.153,0.618,-0.078
1681293563756,2023-04-12T11:59:23.756,0.668,0.767,0.153,0.619,-0.078
1681293563766,2023-04-12T11:59:23.766,0.678,0.766,0.153,0.619,-0.078
1681293563776,2023-04-12T11:59:23.776,0.688,0.765,0.154,0.620,-0.079
1681293563786,2023-04-12T11:59:23.786,0.698,0.765,0.154,0.621,-0.079
1681293563795,2023-04-12T11:59:23.795,0.707,0.764,0.154,0.621,-0.079
1681293563805,2023-04-12T11:59:23.805,0.717,0.764,0.154,0.622,-0.079
1681293563816,2023-04-12T11:59:23.816,0.728,0.763,0.155,0.623,-0.079
1681293563826,2023-04-12T11:59:23.826,0.738,0.762,0.155,0.624,-0.079
1681293563836,2023-04-12T11:59:23.836,0.748,0.760,0.157,0.626,-0.080
1681293563845,2023-04-12T11:59:23.845,0.757,0.759,0.158,0.627,-0.080
1681293563855,2023-04-12T11:59:23.855,0.767,0.758,0.158,0.628,-0.080
1681293563866,2023-04-12T11:59:23.866,0.778,0.757,0.160,0.629,-0.080
1681293563876,2023-04-12T11:59:23.876,0.788,0.756,0.161,0.630,-0.080
1681293563886,2023-04-12T11:59:23.886,0.798,0.754,0.163,0.631,-0.081
1681293563896,2023-04-12T11:59:23.896,0.808,0.753,0.165,0.631,-0.082
1681293563905,2023-04-12T11:59:23.905,0.817,0.753,0.166,0.632,-0.082
1681293563915,2023-04-12T11:59:23.915,0.827,0.752,0.168,0.631,-0.083
1681293563926,2023-04-12T11:59:23.926,0.838,0.752,0.170,0.631,-0.083
1681293563936,2023-04-12T11:59:23.936,0.848,0.752,0.171,0.631,-0.084
1681293563946,2023-04-12T11:59:23.946,0.858,0.753,0.173,0.630,-0.084
1681293563955,2023-04-12T11:59:23.955,0.867,0.753,0.175,0.629,-0.085
1681293563965,2023-04-12T11:59:23.965,0.877,0.753,0.177,0.628,-0.085
1681293563975,2023-04-12T11:59:23.975,0.887,0.753,0.179,0.627,-0.086
1681293563986,2023-04-12T11:59:23.986,0.898,0.754,0.181,0.626,-0.087
1681293563996,2023-04-12T11:59:23.996,0.908,0.754,0.182,0.625,-0.089
1681293564005,2023-04-12T11:59:24.005,0.917,0.754,0.184,0.624,-0.091
1681293564015,2023-04-12T11:59:24.015,0.927,0.754,0.186,0.623,-0.093
1681293564025,2023-04-12T11:59:24.025,0.937,0.754,0.187,0.622,-0.095
1681293564035,2023-04-12T11:59:24.035,0.947,0.754,0.188,0.622,-0.096
1681293564046,2023-04-12T11:59:24.046,0.958,0.754,0.190,0.621,-0.098
1681293564056,2023-04-12T11:59:24.056,0.968,0.754,0.191,0.621,-0.100
1681293564065,2023-04-12T11:59:24.065,0.977,0.753,0.193,0.621,-0.102
1681293564075,2023-04-12T11:59:24.075,0.987,0.752,0.195,0.621,-0.104
1681293564085,2023-04-12T11:59:24.085,0.997,0.752,0.197,0.621,-0.105
1681293564095,2023-04-12T11:59:24.095,1.007,0.751,0.199,0.621,-0.107
1681293564106,2023-04-12T11:59:24.106,1.018,0.750,0.201,0.621,-0.108
1681293564115,2023-04-12T11:59:24.115,1.027,0.749,0.204,0.621,-0.109
1681293564125,2023-04-12T11:59:24.125,1.037,0.748,0.206,0.621,-0.110
1681293564135,2023-04-12T11:59:24.135,1.047,0.748,0.207,0.621,-0.111
1681293564145,2023-04-12T11:59:24.145,1.057,0.747,0.209,0.621,-0.112
