epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681293563113,2023-04-12T11:59:23.113,0.000,0.769,-0.208,0.605,0.000
1681293563123,2023-04-12T11:59:23.123,0.010,0.769,-0.207,0.605,-0.001
1681293563134,2023-04-12T11:59:23.134,0.021,0.769,-0.207,0.605,-0.003
1681293563144,2023-04-12T11:59:23.144,0.031,0.769,-0.206,0.605,-0.004
1681293563154,2023-04-12T11:59:23.154,0.041,0.770,-0.205,0.605,-0.005
1681293563163,2023-04-12T11:59:23.163,0.050,0.770,-0.204,0.604,-0.007
1681293563173,2023-04-12T11:59:23.173,0.060,0.770,-0.203,0.604,-0.008
1681293563184,2023-04-12T11:59:23.184,0.071,0.771,-0.202,0.604,-0.009
1681293563194,2023-04-12T11:59:23.194,0.081,0.771,-0.201,0.604,-0.010
1681293563204,2023-04-12T11:59:23.204,0.091,0.771,-0.201,0.604,-0.011
1681293563213,2023-04-12T11:59:23.213,0.100,0.772,-0.200,0.604,-0.012
1681293563223,2023-04-12T11:59:23.223,0.110,0.772,-0.199,0.603,-0.013
1681293563233,2023-04-12T11:59:23.233,0.120,0.772,-0.198,0.603,-0.014
1681293563244,2023-04-12T11:59:23.244,0.131,0.773,-0.198,0.603,-0.015
1681293563254,2023-04-12T11:59:23.254,0.141,0.773,-0.197,0.603,-0.017
1681293563263,2023-04-12T11:59:23.263,0.150,0.773,-0.197,0.603,-0.018
1681293563273,2023-04-12T11:59:23.273,0.160,0.774,-0.196,0.602,-0.019
1681293563283,2023-04-12T11:59:23.283,0.170,0.774,-0.195,0.602,-0.020
1681293563293,2023-04-12T11:59:23.293,0.180,0.774,-0.195,0.602,-0.021
1681293563302,2023-04-12T11:59:23.302,0.189,0.774,-0.194,0.602,-0.023
1681293563312,2023-04-12T11:59:23.312,0.199,0.774,-0.193,0.602,-0.024
1681293563323,2023-04-12T11:59:23.323,0.210,0.775,-0.193,0.602,-0.025
1681293563333,2023-04-12T11:59:23.333,0.220,0.775,-0.192,0.602,-0.027
1681293563343,2023-04-12T11:59:23.343,0.230,0.775,-0.191,0.602,-0.028
1681293563352,2023-04-12T11:59:23.352,0.239,0.775,-0.190,0.602,-0.030
1681293563362,2023-04-12T11:59:23.362,0.249,0.775,-0.190,0.602,-0.031
1681293563373,2023-04-12T11:59:23.373,0.260,0.775,-0.189,0.602,-0.033
1681293563383,2023-04-12T11:59:23.383,0.270,0.776,-0.188,0.602,-0.035
1681293563393,2023-04-12T11:59:23.393,0.280,0.776,-0.187,0.602,-0.036
1681293563402,2023-04-12T11:59:23.402,0.289,0.776,-0.186,0.602,-0.038
1681293563412,2023-04-12T11:59:23.412,0.299,0.776,-0.185,0.602,-0.040
1681293563422,2023-04-12T11:59:23.422,0.309,0.776,-0.185,0.602,-0.042
1681293563433,2023-04-12T11:59:23.433,0.320,0.776,-0.184,0.602,-0.043
1681293563443,2023-04-12T11:59:23.443,0.330,0.776,-0.183,0.602,-0.045
1681293563452,2023-04-12T11:59:23.452,0.339,0.776,-0.183,0.602,-0.047
1681293563462,2023-04-12T11:59:23.462,0.349,0.776,-0.182,0.602,-0.048
1681293563472,2023-04-12T11:59:23.472,0.359,0.776,-0.182,0.602,-0.050
1681293563482,2023-04-12T11:59:23.482,0.369,0.776,-0.181,0.602,-0.052
1681293563493,2023-04-12T11:59:23.493,0.380,0.776,-0.181,0.602,-0.053
1681293563503,2023-04-12T11:59:23.503,0.390,0.776,-0.180,0.601,-0.055
1681293563512,2023-04-12T11:59:23.512,0.399,0.776,-0.179,0.601,-0.056
1681293563522,2023-04-12T11:59:23.522,0.409,0.776,-0.179,0.602,-0.058
1681293563532,2023-04-12T11:59:23.532,0.419,0.776,-0.178,0.602,-0.059
1681293563542,2023-04-12T11:59:23.542,0.429,0.776,-0.178,0.602,-0.061
1681293563551,2023-04-12T11:59:23.551,0.438,0.776,-0.178,0.601,-0.062
1681293563561,2023-04-12T11:59:23.561,0.448,0.776,-0.177,0.601,-0.063
1681293563572,2023-04-12T11:59:23.572,0.459,0.776,-0.177,0.601,-0.065
1681293563582,2023-04-12T11:59:23.582,0.469,0.776,-0.177,0.601,-0.066
1681293563591,2023-04-12T11:59:23.591,0.478,0.776,-0.177,0.601,-0.067
1681293563601,2023-04-12T11:59:23.601,0.488,0.777,-0.177,0.601,-0.069
1681293563611,2023-04-12T11:59:23.611,0.498,0.777,-0.177,0.601,-0.070
1681293563622,2023-04-12T11:59:23.622,0.509,0.777,-0.176,0.601,-0.071
1681293563632,2023-04-12T11:59:23.632,0.519,0.777,-0.176,0.600,-0.072
1681293563641,2023-04-12T11:59:23.641,0.528,0.777,-0.176,0.600,-0.074
1681293563651,2023-04-12T11:59:23.651,0.538,0.777,-0.176,0.600,-0.075
1681293563661,2023-04-12T11:59:23.661,0.548,0.776,-0.176,0.600,-0.076
1681293563671,2023-04-12T11:59:23.671,0.558,0.776,-0.176,0.600,-0.077
1681293563682,2023-04-12T11:59:23.682,0.569,0.776,-0.177,0.600,-0.078
1681293563690,2023-04-12T11:59:23.690,0.577,0.776,-0.177,0.600,-0.079
1681293563701,2023-04-12T11:59:23.701,0.588,0.776,-0.177,0.600,-0.080
1681293563711,2023-04-12T11:59:23.711,0.598,0.776,-0.177,0.600,-0.081
1681293563721,2023-04-12T11:59:23.721,0.608,0.776,-0.177,0.600,-0.082
1681293563731,2023-04-12T11:59:23.731,0.618,0.776,-0.178,0.600,-0.082
1681293563742,2023-04-12T11:59:23.742,0.629,0.776,-0.178,0.599,-0.083
1681293563750,2023-04-12T11:59:23.750,0.637,0.776,-0.178,0.599,-0.084
1681293563761,2023-04-12T11:59:23.761,0.648,0.776,-0.178,0.599,-0.085
1681293563771,2023-04-12T11:59:23.771,0.658,0.776,-0.178,0.599,-0.085
1681293563781,2023-04-12T11:59:23.781,0.668,0.776,-0.178,0.599,-0.086
1681293563790,2023-04-12T11:59:23.790,0.677,0.776,-0.178,0.599,-0.087
1681293563800,2023-04-12T11:59:23.800,0.687,0.776,-0.179,0.599,-0.087
1681293563810,2023-04-12T11:59:23.810,0.697,0.775,-0.179,0.599,-0.088
1681293563821,2023-04-12T11:59:23.821,0.708,0.775,-0.179,0.600,-0.088
1681293563831,2023-04-12T11:59:23.831,0.718,0.774,-0.179,0.601,-0.089
1681293563840,2023-04-12T11:59:23.840,0.727,0.773,-0.179,0.602,-0.090
1681293563850,2023-04-12T11:59:23.850,0.737,0.772,-0.179,0.603,-0.090
1681293563860,2023-04-12T11:59:23.860,0.747,0.771,-0.180,0.604,-0.091
1681293563871,2023-04-12T11:59:23.871,0.758,0.770,-0.181,0.604,-0.092
1681293563879,2023-04-12T11:59:23.879,0.766,0.770,-0.181,0.605,-0.092
1681293563890,2023-04-12T11:59:23.890,0.777,0.769,-0.182,0.606,-0.093
1681293563900,2023-04-12T11:59:23.900,0.787,0.768,-0.182,0.606,-0.094
1681293563910,2023-04-12T11:59:23.910,0.797,0.767,-0.183,0.607,-0.094
1681293563920,2023-04-12T11:59:23.920,0.807,0.767,-0.184,0.608,-0.095
1681293563929,2023-04-12T11:59:23.929,0.816,0.766,-0.184,0.608,-0.095
1681293563939,2023-04-12T11:59:23.939,0.826,0.765,-0.185,0.609,-0.096
1681293563950,2023-04-12T11:59:23.950,0.837,0.765,-0.185,0.610,-0.096
1681293563960,2023-04-12T11:59:23.960,0.847,0.764,-0.186,0.610,-0.097
1681293563970,2023-04-12T11:59:23.970,0.857,0.763,-0.186,0.611,-0.097
1681293563979,2023-04-12T11:59:23.979,0.866,0.762,-0.187,0.612,-0.098
1681293563991,2023-04-12T11:59:23.991,0.878,0.762,-0.187,0.612,-0.099
1681293563999,2023-04-12T11:59:23.999,0.886,0.761,-0.188,0.612,-0.100
1681293564010,2023-04-12T11:59:24.010,0.897,0.761,-0.188,0.613,-0.101
1681293564020,2023-04-12T11:59:24.020,0.907,0.761,-0.188,0.613,-0.102
1681293564029,2023-04-12T11:59:24.029,0.916,0.761,-0.188,0.613,-0.103
1681293564039,2023-04-12T11:59:24.039,0.926,0.761,-0.188,0.613,-0.105
1681293564049,2023-04-12T11:59:24.049,0.936,0.761,-0.188,0.612,-0.106
1681293564060,2023-04-12T11:59:24.060,0.947,0.760,-0.187,0.613,-0.108
1681293564070,2023-04-12T11:59:24.070,0.957,0.760,-0.187,0.613,-0.110
1681293564079,2023-04-12T11:59:24.079,0.966,0.759,-0.186,0.614,-0.111
1681293564089,2023-04-12T11:59:24.089,0.976,0.759,-0.185,0.614,-0.113
1681293564099,2023-04-12T11:59:24.099,0.986,0.759,-0.184,0.614,-0.115
1681293564109,2023-04-12T11:59:24.109,0.996,0.758,-0.183,0.615,-0.117
1681293564120,2023-04-12T11:59:24.120,1.007,0.758,-0.182,0.615,-0.119
1681293564128,2023-04-12T11:59:24.128,1.015,0.757,-0.182,0.616,-0.120
1681293564139,2023-04-12T11:59:24.139,1.026,0.756,-0.181,0.617,-0.122
1681293564149,2023-04-12T11:59:24.149,1.036,0.755,-0.181,0.618,-0.123
1681293564159,2023-04-12T11:59:24.159,1.046,0.754,-0.181,0.619,-0.124
1681293564168,2023-04-12T11:59:24.168,1.055,0.753,-0.181,0.620,-0.125
1681293564178,2023-04-12T11:59:24.178,1.065,0.753,-0.181,0.621,-0.126
1681293564188,2023-04-12T11:59:24.188,1.075,0.752,-0.181,0.621,-0.127
1681293564199,2023-04-12T11:59:24.199,1.086,0.751,-0.181,0.621,-0.127
1681293564209,2023-04-12T11:59:24.209,1.096,0.751,-0.182,0.621,-0.128
1681293564218,2023-04-12T11:59:24.218,1.105,0.751,-0.183,0.621,-0.128
1681293564229,2023-04-12T11:59:24.229,1.116,0.752,-0.183,0.620,-0.128
1681293564238,2023-04-12T11:59:24.238,1.125,0.752,-0.184,0.620,-0.128
1681293564248,2023-04-12T11:59:24.248,1.135,0.753,-0.184,0.619,-0.128
1681293564259,2023-04-12T11:59:24.259,1.146,0.754,-0.184,0.618,-0.129
1681293564268,2023-04-12T11:59:24.268,1.155,0.754,-0.184,0.617,-0.129
1681293564278,2023-04-12T11:59:24.278,1.165,0.755,-0.184,0.616,-0.128
1681293564288,2023-04-12T11:59:24.288,1.175,0.755,-0.184,0.616,-0.128
1681293564298,2023-04-12T11:59:24.298,1.185,0.755,-0.184,0.616,-0.127
1681293564309,2023-04-12T11:59:24.309,1.196,0.755,-0.184,0.617,-0.126
1681293564317,2023-04-12T11:59:24.317,1.204,0.754,-0.185,0.617,-0.125
1681293564328,2023-04-12T11:59:24.328,1.215,0.754,-0.186,0.618,-0.123
1681293564338,2023-04-12T11:59:24.338,1.225,0.754,-0.187,0.618,-0.121
