epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681293563113,2023-04-12T11:59:23.113,0.000,-0.034,-0.012,0.007
1681293563123,2023-04-12T11:59:23.123,0.010,-0.046,-0.014,0.004
1681293563134,2023-04-12T11:59:23.134,0.021,-0.041,-0.011,0.004
1681293563144,2023-04-12T11:59:23.144,0.031,-0.037,0.002,0.001
1681293563154,2023-04-12T11:59:23.154,0.041,-0.036,0.013,-0.002
1681293563163,2023-04-12T11:59:23.163,0.050,-0.032,0.019,0.001
1681293563173,2023-04-12T11:59:23.173,0.060,-0.031,0.021,-0.001
1681293563184,2023-04-12T11:59:23.184,0.071,-0.034,0.022,-0.004
1681293563194,2023-04-12T11:59:23.194,0.081,-0.035,0.022,-0.004
1681293563204,2023-04-12T11:59:23.204,0.091,-0.032,0.023,-0.002
1681293563213,2023-04-12T11:59:23.213,0.100,-0.035,0.019,-0.004
1681293563223,2023-04-12T11:59:23.223,0.110,-0.034,0.015,-0.005
1681293563233,2023-04-12T11:59:23.233,0.120,-0.033,0.012,-0.005
1681293563244,2023-04-12T11:59:23.244,0.131,-0.035,0.008,-0.009
1681293563254,2023-04-12T11:59:23.254,0.141,-0.034,0.003,-0.011
1681293563263,2023-04-12T11:59:23.263,0.150,-0.033,0.002,-0.009
1681293563273,2023-04-12T11:59:23.273,0.160,-0.030,-0.000,-0.010
1681293563283,2023-04-12T11:59:23.283,0.170,-0.028,-0.004,-0.007
1681293563293,2023-04-12T11:59:23.293,0.180,-0.021,-0.005,-0.002
1681293563304,2023-04-12T11:59:23.304,0.191,-0.021,-0.005,-0.002
1681293563312,2023-04-12T11:59:23.312,0.199,-0.025,-0.004,-0.003
1681293563323,2023-04-12T11:59:23.323,0.210,-0.030,0.001,0.001
1681293563333,2023-04-12T11:59:23.333,0.220,-0.034,0.005,0.003
1681293563343,2023-04-12T11:59:23.343,0.230,-0.033,0.004,0.004
1681293563352,2023-04-12T11:59:23.352,0.239,-0.033,-0.004,0.006
1681293563362,2023-04-12T11:59:23.362,0.249,-0.031,-0.008,0.012
1681293563373,2023-04-12T11:59:23.373,0.260,-0.032,-0.009,0.013
1681293563383,2023-04-12T11:59:23.383,0.270,-0.037,0.000,0.013
1681293563393,2023-04-12T11:59:23.393,0.280,-0.036,0.008,0.014
1681293563402,2023-04-12T11:59:23.402,0.289,-0.037,0.010,0.012
1681293563412,2023-04-12T11:59:23.412,0.299,-0.038,0.009,0.008
1681293563422,2023-04-12T11:59:23.422,0.309,-0.034,0.010,0.006
1681293563433,2023-04-12T11:59:23.433,0.320,-0.036,0.018,0.007
1681293563443,2023-04-12T11:59:23.443,0.330,-0.037,0.017,0.009
1681293563452,2023-04-12T11:59:23.452,0.339,-0.035,0.014,0.014
1681293563462,2023-04-12T11:59:23.462,0.349,-0.034,0.012,0.017
1681293563472,2023-04-12T11:59:23.472,0.359,-0.037,0.014,0.016
1681293563482,2023-04-12T11:59:23.482,0.369,-0.036,0.013,0.019
1681293563493,2023-04-12T11:59:23.493,0.380,-0.038,0.014,0.026
1681293563503,2023-04-12T11:59:23.503,0.390,-0.041,0.012,0.028
1681293563512,2023-04-12T11:59:23.512,0.399,-0.043,0.013,0.027
1681293563522,2023-04-12T11:59:23.522,0.409,-0.040,0.013,0.026
1681293563532,2023-04-12T11:59:23.532,0.419,-0.039,0.015,0.020
1681293563542,2023-04-12T11:59:23.542,0.429,-0.043,0.021,0.017
1681293563551,2023-04-12T11:59:23.551,0.438,-0.042,0.019,0.022
1681293563561,2023-04-12T11:59:23.561,0.448,-0.045,0.024,0.029
1681293563572,2023-04-12T11:59:23.572,0.459,-0.051,0.028,0.030
1681293563582,2023-04-12T11:59:23.582,0.469,-0.046,0.022,0.027
1681293563592,2023-04-12T11:59:23.592,0.479,-0.036,0.015,0.023
1681293563601,2023-04-12T11:59:23.601,0.488,-0.036,0.010,0.021
1681293563611,2023-04-12T11:59:23.611,0.498,-0.036,0.011,0.021
1681293563622,2023-04-12T11:59:23.622,0.509,-0.031,0.015,0.025
1681293563632,2023-04-12T11:59:23.632,0.519,-0.033,0.016,0.020
1681293563641,2023-04-12T11:59:23.641,0.528,-0.029,0.014,0.011
1681293563651,2023-04-12T11:59:23.651,0.538,-0.020,0.015,0.005
1681293563661,2023-04-12T11:59:23.661,0.548,-0.020,0.013,0.003
1681293563671,2023-04-12T11:59:23.671,0.558,-0.023,0.018,0.002
1681293563682,2023-04-12T11:59:23.682,0.569,-0.028,0.023,0.009
1681293563690,2023-04-12T11:59:23.690,0.577,-0.028,0.021,0.019
1681293563701,2023-04-12T11:59:23.701,0.588,-0.031,0.023,0.016
1681293563711,2023-04-12T11:59:23.711,0.598,-0.036,0.031,0.012
1681293563721,2023-04-12T11:59:23.721,0.608,-0.037,0.022,0.010
1681293563731,2023-04-12T11:59:23.731,0.618,-0.040,0.008,0.014
1681293563742,2023-04-12T11:59:23.742,0.629,-0.051,0.006,0.019
1681293563750,2023-04-12T11:59:23.750,0.637,-0.054,0.013,0.023
1681293563761,2023-04-12T11:59:23.761,0.648,-0.057,0.019,0.016
1681293563771,2023-04-12T11:59:23.771,0.658,-0.051,0.016,0.012
1681293563781,2023-04-12T11:59:23.781,0.668,-0.041,0.020,0.010
1681293563790,2023-04-12T11:59:23.790,0.677,-0.046,0.018,0.014
1681293563800,2023-04-12T11:59:23.800,0.687,-0.040,0.019,0.010
1681293563810,2023-04-12T11:59:23.810,0.697,-0.032,0.024,0.003
1681293563821,2023-04-12T11:59:23.821,0.708,-0.017,0.014,-0.008
1681293563831,2023-04-12T11:59:23.831,0.718,0.009,0.002,-0.013
1681293563840,2023-04-12T11:59:23.840,0.727,0.007,0.011,-0.010
1681293563850,2023-04-12T11:59:23.850,0.737,-0.027,0.023,-0.012
1681293563860,2023-04-12T11:59:23.860,0.747,-0.042,0.020,-0.029
1681293563871,2023-04-12T11:59:23.871,0.758,-0.041,0.002,-0.050
1681293563879,2023-04-12T11:59:23.879,0.766,-0.057,-0.018,-0.048
1681293563890,2023-04-12T11:59:23.890,0.777,-0.049,-0.026,-0.038
1681293563900,2023-04-12T11:59:23.900,0.787,-0.060,-0.011,-0.032
1681293563910,2023-04-12T11:59:23.910,0.797,-0.059,-0.001,-0.054
1681293563920,2023-04-12T11:59:23.920,0.807,-0.048,0.010,-0.074
1681293563929,2023-04-12T11:59:23.929,0.816,-0.048,0.013,-0.095
1681293563939,2023-04-12T11:59:23.939,0.826,-0.038,0.021,-0.121
1681293563950,2023-04-12T11:59:23.950,0.837,-0.037,0.016,-0.124
1681293563960,2023-04-12T11:59:23.960,0.847,-0.041,-0.003,-0.114
1681293563970,2023-04-12T11:59:23.970,0.857,-0.040,-0.022,-0.104
1681293563979,2023-04-12T11:59:23.979,0.866,-0.037,-0.031,-0.091
1681293563991,2023-04-12T11:59:23.991,0.878,-0.035,-0.045,-0.088
1681293563999,2023-04-12T11:59:23.999,0.886,-0.030,-0.057,-0.093
1681293564010,2023-04-12T11:59:24.010,0.897,-0.029,-0.062,-0.093
1681293564020,2023-04-12T11:59:24.020,0.907,-0.027,-0.059,-0.096
1681293564029,2023-04-12T11:59:24.029,0.916,-0.030,-0.051,-0.099
1681293564039,2023-04-12T11:59:24.039,0.926,-0.034,-0.051,-0.090
1681293564049,2023-04-12T11:59:24.049,0.936,-0.040,-0.050,-0.076
1681293564060,2023-04-12T11:59:24.060,0.947,-0.035,-0.044,-0.059
1681293564070,2023-04-12T11:59:24.070,0.957,-0.036,-0.038,-0.036
1681293564079,2023-04-12T11:59:24.079,0.966,-0.039,-0.015,-0.018
1681293564089,2023-04-12T11:59:24.089,0.976,-0.050,0.024,-0.002
