epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1681294913102,2023-04-12T12:21:53.102,0.000,-0.032,-0.011,0.009
1681294913111,2023-04-12T12:21:53.111,0.009,-0.036,-0.012,0.010
1681294913121,2023-04-12T12:21:53.121,0.019,-0.032,-0.007,0.009
1681294913132,2023-04-12T12:21:53.132,0.030,-0.033,-0.002,0.008
1681294913142,2023-04-12T12:21:53.142,0.040,-0.035,-0.001,0.011
1681294913152,2023-04-12T12:21:53.152,0.050,-0.039,0.002,0.007
1681294913161,2023-04-12T12:21:53.161,0.059,-0.039,0.007,0.007
1681294913171,2023-04-12T12:21:53.171,0.069,-0.034,0.007,0.007
1681294913182,2023-04-12T12:21:53.182,0.080,-0.029,0.007,0.006
1681294913192,2023-04-12T12:21:53.192,0.090,-0.030,0.003,0.006
1681294913202,2023-04-12T12:21:53.202,0.100,-0.037,0.001,0.010
1681294913211,2023-04-12T12:21:53.211,0.109,-0.039,0.002,0.008
1681294913221,2023-04-12T12:21:53.221,0.119,-0.041,0.001,0.012
1681294913231,2023-04-12T12:21:53.231,0.129,-0.039,0.003,0.015
1681294913242,2023-04-12T12:21:53.242,0.140,-0.037,0.007,0.011
1681294913252,2023-04-12T12:21:53.252,0.150,-0.034,0.005,0.010
1681294913261,2023-04-12T12:21:53.261,0.159,-0.034,0.003,0.007
1681294913271,2023-04-12T12:21:53.271,0.169,-0.036,0.004,0.012
1681294913281,2023-04-12T12:21:53.281,0.179,-0.036,0.003,0.012
1681294913291,2023-04-12T12:21:53.291,0.189,-0.034,0.003,0.009
1681294913302,2023-04-12T12:21:53.302,0.200,-0.032,0.002,0.009
1681294913310,2023-04-12T12:21:53.310,0.208,-0.029,0.002,0.008
1681294913321,2023-04-12T12:21:53.321,0.219,-0.029,0.002,0.010
1681294913331,2023-04-12T12:21:53.331,0.229,-0.033,0.001,0.011
1681294913341,2023-04-12T12:21:53.341,0.239,-0.037,0.001,0.011
1681294913351,2023-04-12T12:21:53.351,0.249,-0.040,0.004,0.013
1681294913360,2023-04-12T12:21:53.360,0.258,-0.040,0.009,0.013
1681294913370,2023-04-12T12:21:53.370,0.268,-0.041,0.010,0.012
1681294913381,2023-04-12T12:21:53.381,0.279,-0.039,0.010,0.008
1681294913391,2023-04-12T12:21:53.391,0.289,-0.042,0.008,0.010
1681294913400,2023-04-12T12:21:53.400,0.298,-0.045,0.004,0.007
1681294913410,2023-04-12T12:21:53.410,0.308,-0.039,0.005,0.013
1681294913420,2023-04-12T12:21:53.420,0.318,-0.041,0.002,0.015
1681294913431,2023-04-12T12:21:53.431,0.329,-0.037,0.003,0.013
1681294913441,2023-04-12T12:21:53.441,0.339,-0.036,0.004,0.008
1681294913450,2023-04-12T12:21:53.450,0.348,-0.037,0.000,0.006
1681294913460,2023-04-12T12:21:53.460,0.358,-0.041,0.001,0.010
1681294913470,2023-04-12T12:21:53.470,0.368,-0.042,0.008,0.012
1681294913480,2023-04-12T12:21:53.480,0.378,-0.042,0.016,0.008
1681294913491,2023-04-12T12:21:53.491,0.389,-0.042,0.020,0.009
1681294913499,2023-04-12T12:21:53.499,0.397,-0.038,0.017,0.015
1681294913510,2023-04-12T12:21:53.510,0.408,-0.040,0.007,0.015
1681294913520,2023-04-12T12:21:53.520,0.418,-0.038,0.002,0.010
1681294913530,2023-04-12T12:21:53.530,0.428,-0.037,0.001,0.014
1681294913540,2023-04-12T12:21:53.540,0.438,-0.033,0.005,0.009
1681294913549,2023-04-12T12:21:53.549,0.447,-0.031,0.015,0.013
1681294913559,2023-04-12T12:21:53.559,0.457,-0.032,0.015,0.017
1681294913570,2023-04-12T12:21:53.570,0.468,-0.039,0.009,0.012
1681294913580,2023-04-12T12:21:53.580,0.478,-0.033,0.007,0.014
1681294913590,2023-04-12T12:21:53.590,0.488,-0.032,0.005,0.010
1681294913599,2023-04-12T12:21:53.599,0.497,-0.033,0.008,0.013
1681294913609,2023-04-12T12:21:53.609,0.507,-0.038,0.009,0.012
1681294913619,2023-04-12T12:21:53.619,0.517,-0.043,0.008,0.010
1681294913630,2023-04-12T12:21:53.630,0.528,-0.044,0.009,0.007
1681294913640,2023-04-12T12:21:53.640,0.538,-0.046,0.007,0.006
1681294913649,2023-04-12T12:21:53.649,0.547,-0.041,0.002,0.002
1681294913659,2023-04-12T12:21:53.659,0.557,-0.035,-0.004,0.002
1681294913669,2023-04-12T12:21:53.669,0.567,-0.033,-0.007,0.002
1681294913680,2023-04-12T12:21:53.680,0.578,-0.037,-0.008,-0.001
1681294913688,2023-04-12T12:21:53.688,0.586,-0.037,-0.003,0.003
1681294913699,2023-04-12T12:21:53.699,0.597,-0.041,0.001,-0.005
1681294913709,2023-04-12T12:21:53.709,0.607,-0.042,-0.002,-0.007
1681294913719,2023-04-12T12:21:53.719,0.617,-0.041,-0.004,-0.008
1681294913729,2023-04-12T12:21:53.729,0.627,-0.038,-0.006,-0.002
1681294913740,2023-04-12T12:21:53.740,0.638,-0.031,-0.006,-0.001
1681294913748,2023-04-12T12:21:53.748,0.646,-0.038,-0.001,-0.003
1681294913759,2023-04-12T12:21:53.759,0.657,-0.040,-0.000,-0.000
1681294913769,2023-04-12T12:21:53.769,0.667,-0.037,0.002,0.001
1681294913779,2023-04-12T12:21:53.779,0.677,-0.035,0.002,0.000
1681294913788,2023-04-12T12:21:53.788,0.686,-0.032,0.004,0.002
1681294913798,2023-04-12T12:21:53.798,0.696,-0.028,0.000,0.001
1681294913808,2023-04-12T12:21:53.808,0.706,-0.026,-0.004,-0.004
1681294913819,2023-04-12T12:21:53.819,0.717,-0.027,-0.003,-0.003
1681294913829,2023-04-12T12:21:53.829,0.727,-0.028,-0.005,-0.004
1681294913838,2023-04-12T12:21:53.838,0.736,-0.032,-0.007,-0.004
1681294913848,2023-04-12T12:21:53.848,0.746,-0.034,-0.008,-0.008
1681294913858,2023-04-12T12:21:53.858,0.756,-0.037,-0.010,-0.009
1681294913869,2023-04-12T12:21:53.869,0.767,-0.035,-0.012,-0.006
1681294913879,2023-04-12T12:21:53.879,0.777,-0.037,-0.012,-0.004
1681294913888,2023-04-12T12:21:53.888,0.786,-0.037,-0.013,0.001
1681294913898,2023-04-12T12:21:53.898,0.796,-0.031,-0.013,0.004
1681294913908,2023-04-12T12:21:53.908,0.806,-0.033,-0.013,0.001
1681294913918,2023-04-12T12:21:53.918,0.816,-0.034,-0.014,0.002
1681294913929,2023-04-12T12:21:53.929,0.827,-0.033,-0.016,0.005
1681294913937,2023-04-12T12:21:53.937,0.835,-0.041,-0.018,0.003
1681294913948,2023-04-12T12:21:53.948,0.846,-0.048,-0.025,0.005
1681294913958,2023-04-12T12:21:53.958,0.856,-0.046,-0.027,-0.004
1681294913968,2023-04-12T12:21:53.968,0.866,-0.032,-0.024,-0.004
1681294913978,2023-04-12T12:21:53.978,0.876,-0.017,-0.016,-0.000
1681294913987,2023-04-12T12:21:53.987,0.885,-0.002,-0.022,-0.009
