epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680094958867,2023-03-29T15.02.38.867,0.000,-0.860,-0.350,0.371
1680094958877,2023-03-29T15.02.38.877,0.010,-0.860,-0.350,0.371
1680094958887,2023-03-29T15.02.38.887,0.020,-0.860,-0.351,0.371
1680094958898,2023-03-29T15.02.38.898,0.031,-0.860,-0.351,0.370
1680094958906,2023-03-29T15.02.38.906,0.039,-0.860,-0.350,0.370
1680094958917,2023-03-29T15.02.38.917,0.050,-0.860,-0.350,0.370
1680094958927,2023-03-29T15.02.38.927,0.060,-0.860,-0.350,0.371
1680094958937,2023-03-29T15.02.38.937,0.070,-0.859,-0.350,0.373
1680094958947,2023-03-29T15.02.38.947,0.080,-0.858,-0.351,0.375
1680094958956,2023-03-29T15.02.38.956,0.089,-0.855,-0.353,0.379
1680094958966,2023-03-29T15.02.38.966,0.099,-0.852,-0.355,0.384
1680094958977,2023-03-29T15.02.38.977,0.110,-0.849,-0.358,0.390
1680094958987,2023-03-29T15.02.38.987,0.120,-0.845,-0.361,0.395
1680094958997,2023-03-29T15.02.38.997,0.130,-0.841,-0.364,0.400
1680094959006,2023-03-29T15.02.39.006,0.139,-0.838,-0.367,0.404
1680094959016,2023-03-29T15.02.39.016,0.149,-0.836,-0.369,0.407
1680094959026,2023-03-29T15.02.39.026,0.159,-0.833,-0.371,0.409
1680094959037,2023-03-29T15.02.39.037,0.170,-0.832,-0.373,0.411
1680094959045,2023-03-29T15.02.39.045,0.178,-0.831,-0.373,0.412
1680094959056,2023-03-29T15.02.39.056,0.189,-0.831,-0.374,0.412
1680094959066,2023-03-29T15.02.39.066,0.199,-0.831,-0.374,0.411
1680094959076,2023-03-29T15.02.39.076,0.209,-0.831,-0.374,0.411
1680094959087,2023-03-29T15.02.39.087,0.220,-0.831,-0.374,0.411
1680094959095,2023-03-29T15.02.39.095,0.228,-0.830,-0.375,0.413
1680094959106,2023-03-29T15.02.39.106,0.239,-0.829,-0.375,0.414
1680094959116,2023-03-29T15.02.39.116,0.249,-0.828,-0.375,0.417
1680094959126,2023-03-29T15.02.39.126,0.259,-0.827,-0.374,0.419
1680094959136,2023-03-29T15.02.39.136,0.269,-0.827,-0.374,0.421
1680094959145,2023-03-29T15.02.39.145,0.278,-0.826,-0.374,0.422
1680094959155,2023-03-29T15.02.39.155,0.288,-0.824,-0.375,0.424
1680094959166,2023-03-29T15.02.39.166,0.299,-0.823,-0.377,0.425
1680094959176,2023-03-29T15.02.39.176,0.309,-0.821,-0.379,0.427
1680094959186,2023-03-29T15.02.39.186,0.319,-0.820,-0.381,0.428
1680094959195,2023-03-29T15.02.39.195,0.328,-0.818,-0.383,0.429
1680094959205,2023-03-29T15.02.39.205,0.338,-0.817,-0.385,0.430
1680094959215,2023-03-29T15.02.39.215,0.348,-0.815,-0.388,0.431
1680094959226,2023-03-29T15.02.39.226,0.359,-0.813,-0.390,0.431
1680094959236,2023-03-29T15.02.39.236,0.369,-0.812,-0.393,0.432
1680094959245,2023-03-29T15.02.39.245,0.378,-0.815,-0.386,0.432
1680094959255,2023-03-29T15.02.39.255,0.388,-0.819,-0.378,0.432
1680094959265,2023-03-29T15.02.39.265,0.398,-0.818,-0.381,0.432
1680094959275,2023-03-29T15.02.39.275,0.408,-0.817,-0.384,0.431
1680094959286,2023-03-29T15.02.39.286,0.419,-0.816,-0.386,0.430
1680094959295,2023-03-29T15.02.39.295,0.428,-0.815,-0.389,0.430
1680094959305,2023-03-29T15.02.39.305,0.438,-0.815,-0.391,0.428
1680094959315,2023-03-29T15.02.39.315,0.448,-0.815,-0.393,0.427
1680094959325,2023-03-29T15.02.39.325,0.458,-0.815,-0.395,0.425
1680094959334,2023-03-29T15.02.39.334,0.467,-0.815,-0.396,0.423
1680094959344,2023-03-29T15.02.39.344,0.477,-0.815,-0.398,0.422
1680094959355,2023-03-29T15.02.39.355,0.488,-0.815,-0.399,0.420
1680094959365,2023-03-29T15.02.39.365,0.498,-0.815,-0.400,0.420
1680094959375,2023-03-29T15.02.39.375,0.508,-0.815,-0.401,0.419
1680094959384,2023-03-29T15.02.39.384,0.517,-0.815,-0.402,0.418
1680094959396,2023-03-29T15.02.39.396,0.529,-0.815,-0.402,0.417
1680094959404,2023-03-29T15.02.39.404,0.537,-0.816,-0.402,0.416
1680094959415,2023-03-29T15.02.39.415,0.548,-0.816,-0.402,0.416
1680094959425,2023-03-29T15.02.39.425,0.558,-0.815,-0.402,0.416
1680094959434,2023-03-29T15.02.39.434,0.567,-0.815,-0.403,0.417
1680095792038,2023-03-29T15.16.32.038,833.171,-0.981,-0.176,-0.076
1680095792049,2023-03-29T15.16.32.049,833.182,-0.981,-0.176,-0.076
1680095792059,2023-03-29T15.16.32.059,833.192,-0.982,-0.174,-0.071
1680095792068,2023-03-29T15.16.32.068,833.201,-0.983,-0.171,-0.066
1680095792078,2023-03-29T15.16.32.078,833.211,-0.983,-0.170,-0.064
1680095792088,2023-03-29T15.16.32.088,833.221,-0.984,-0.169,-0.064
1680095792098,2023-03-29T15.16.32.098,833.231,-0.984,-0.169,-0.065
1680095792109,2023-03-29T15.16.32.109,833.242,-0.983,-0.169,-0.065
1680095792119,2023-03-29T15.16.32.119,833.252,-0.983,-0.169,-0.065
1680095792128,2023-03-29T15.16.32.128,833.261,-0.983,-0.169,-0.066
1680095792138,2023-03-29T15.16.32.138,833.271,-0.984,-0.168,-0.066
1680095792148,2023-03-29T15.16.32.148,833.281,-0.984,-0.168,-0.066
1680095792158,2023-03-29T15.16.32.158,833.291,-0.984,-0.168,-0.066
1680095792169,2023-03-29T15.16.32.169,833.302,-0.984,-0.167,-0.068
1680095792178,2023-03-29T15.16.32.178,833.311,-0.984,-0.166,-0.069
1680095792188,2023-03-29T15.16.32.188,833.321,-0.984,-0.164,-0.067
1680095792198,2023-03-29T15.16.32.198,833.331,-0.985,-0.162,-0.063
1680095792208,2023-03-29T15.16.32.208,833.341,-0.985,-0.161,-0.059
1680095792217,2023-03-29T15.16.32.217,833.350,-0.986,-0.159,-0.054
1680095792227,2023-03-29T15.16.32.227,833.360,-0.986,-0.158,-0.049
1680095792238,2023-03-29T15.16.32.238,833.371,-0.987,-0.156,-0.046
1680095792248,2023-03-29T15.16.32.248,833.381,-0.987,-0.155,-0.043
1680095792258,2023-03-29T15.16.32.258,833.391,-0.987,-0.155,-0.041
1680095792267,2023-03-29T15.16.32.267,833.400,-0.987,-0.156,-0.040
1680095792277,2023-03-29T15.16.32.277,833.410,-0.987,-0.156,-0.040
1680095792287,2023-03-29T15.16.32.287,833.420,-0.987,-0.157,-0.039
1680095792298,2023-03-29T15.16.32.298,833.431,-0.987,-0.157,-0.039
1680095792308,2023-03-29T15.16.32.308,833.441,-0.987,-0.157,-0.039
1680095792317,2023-03-29T15.16.32.317,833.450,-0.987,-0.157,-0.040
1680095792327,2023-03-29T15.16.32.327,833.460,-0.987,-0.157,-0.040
1680095792337,2023-03-29T15.16.32.337,833.470,-0.987,-0.156,-0.041
1680095792347,2023-03-29T15.16.32.347,833.480,-0.987,-0.155,-0.041
1680095792358,2023-03-29T15.16.32.358,833.491,-0.987,-0.154,-0.042
1680095792367,2023-03-29T15.16.32.367,833.500,-0.987,-0.153,-0.043
1680095792377,2023-03-29T15.16.32.377,833.510,-0.987,-0.153,-0.044
1680095792387,2023-03-29T15.16.32.387,833.520,-0.987,-0.153,-0.045
1680095792397,2023-03-29T15.16.32.397,833.530,-0.987,-0.153,-0.047
1680095792408,2023-03-29T15.16.32.408,833.541,-0.987,-0.153,-0.048
1680095792416,2023-03-29T15.16.32.416,833.549,-0.987,-0.153,-0.050
1680095792427,2023-03-29T15.16.32.427,833.560,-0.987,-0.153,-0.051
1680095792437,2023-03-29T15.16.32.437,833.570,-0.987,-0.153,-0.051
1680095792447,2023-03-29T15.16.32.447,833.580,-0.987,-0.153,-0.051
1680095792456,2023-03-29T15.16.32.456,833.589,-0.987,-0.153,-0.050
1680095792466,2023-03-29T15.16.32.466,833.599,-0.987,-0.153,-0.048
1680095792476,2023-03-29T15.16.32.476,833.609,-0.987,-0.153,-0.046
1680095792487,2023-03-29T15.16.32.487,833.620,-0.987,-0.152,-0.042
1680095792497,2023-03-29T15.16.32.497,833.630,-0.988,-0.152,-0.037
1680095792506,2023-03-29T15.16.32.506,833.639,-0.988,-0.151,-0.033
1680095792516,2023-03-29T15.16.32.516,833.649,-0.988,-0.151,-0.030
1680095792526,2023-03-29T15.16.32.526,833.659,-0.988,-0.150,-0.026
1680095792536,2023-03-29T15.16.32.536,833.669,-0.989,-0.149,-0.023
1680095792547,2023-03-29T15.16.32.547,833.680,-0.989,-0.148,-0.021
1680095792555,2023-03-29T15.16.32.555,833.688,-0.989,-0.148,-0.021
1680095792566,2023-03-29T15.16.32.566,833.699,-0.989,-0.148,-0.023
1680095792576,2023-03-29T15.16.32.576,833.709,-0.988,-0.150,-0.026
1680095792586,2023-03-29T15.16.32.586,833.719,-0.988,-0.153,-0.029
1680095792596,2023-03-29T15.16.32.596,833.729,-0.987,-0.156,-0.032
1680095792605,2023-03-29T15.16.32.605,833.738,-0.987,-0.157,-0.035
1680095792616,2023-03-29T15.16.32.616,833.749,-0.987,-0.159,-0.037
1680095792626,2023-03-29T15.16.32.626,833.759,-0.986,-0.159,-0.040
1680095792636,2023-03-29T15.16.32.636,833.769,-0.986,-0.159,-0.041
1680095792646,2023-03-29T15.16.32.646,833.779,-0.986,-0.159,-0.042
1680095792657,2023-03-29T15.16.32.657,833.790,-0.986,-0.160,-0.042
1680095792665,2023-03-29T15.16.32.665,833.798,-0.986,-0.160,-0.041
1680095792676,2023-03-29T15.16.32.676,833.809,-0.986,-0.161,-0.039
1680095792686,2023-03-29T15.16.32.686,833.819,-0.986,-0.160,-0.036
1680095792696,2023-03-29T15.16.32.696,833.829,-0.987,-0.159,-0.034
1680095792705,2023-03-29T15.16.32.705,833.838,-0.987,-0.158,-0.032
1680095792715,2023-03-29T15.16.32.715,833.848,-0.987,-0.158,-0.033
1680095792725,2023-03-29T15.16.32.725,833.858,-0.987,-0.160,-0.036
1680095792736,2023-03-29T15.16.32.736,833.869,-0.986,-0.162,-0.039
1680095792744,2023-03-29T15.16.32.744,833.877,-0.985,-0.165,-0.042
1680095792755,2023-03-29T15.16.32.755,833.888,-0.985,-0.167,-0.044
1680095792765,2023-03-29T15.16.32.765,833.898,-0.985,-0.167,-0.046
1680095792775,2023-03-29T15.16.32.775,833.908,-0.985,-0.167,-0.046
1680095792785,2023-03-29T15.16.32.785,833.918,-0.985,-0.166,-0.045
1680095792794,2023-03-29T15.16.32.794,833.927,-0.985,-0.166,-0.044
1680095792804,2023-03-29T15.16.32.804,833.937,-0.985,-0.165,-0.043
1680095792815,2023-03-29T15.16.32.815,833.948,-0.985,-0.165,-0.041
1680095792825,2023-03-29T15.16.32.825,833.958,-0.985,-0.165,-0.039
1680095792835,2023-03-29T15.16.32.835,833.968,-0.986,-0.165,-0.037
1680095792844,2023-03-29T15.16.32.844,833.977,-0.986,-0.166,-0.035
1680095792854,2023-03-29T15.16.32.854,833.987,-0.986,-0.166,-0.033
1680095792865,2023-03-29T15.16.32.865,833.998,-0.986,-0.166,-0.033
1680095792875,2023-03-29T15.16.32.875,834.008,-0.986,-0.166,-0.035
1680095792885,2023-03-29T15.16.32.885,834.018,-0.986,-0.166,-0.036
1680095792895,2023-03-29T15.16.32.895,834.028,-0.985,-0.166,-0.036
1680095792904,2023-03-29T15.16.32.904,834.037,-0.985,-0.166,-0.036
1680095792914,2023-03-29T15.16.32.914,834.047,-0.985,-0.166,-0.035
1680095792925,2023-03-29T15.16.32.925,834.058,-0.986,-0.166,-0.034
1680095792935,2023-03-29T15.16.32.935,834.068,-0.986,-0.166,-0.032
1680095792944,2023-03-29T15.16.32.944,834.077,-0.986,-0.166,-0.030
1680095792954,2023-03-29T15.16.32.954,834.087,-0.986,-0.166,-0.028
1680095792964,2023-03-29T15.16.32.964,834.097,-0.986,-0.167,-0.026
1680095792974,2023-03-29T15.16.32.974,834.107,-0.986,-0.167,-0.024
1680095792985,2023-03-29T15.16.32.985,834.118,-0.986,-0.168,-0.021
1680095792993,2023-03-29T15.16.32.993,834.126,-0.986,-0.168,-0.018
1680095793004,2023-03-29T15.16.33.004,834.137,-0.985,-0.169,-0.014
1680095793014,2023-03-29T15.16.33.014,834.147,-0.985,-0.171,-0.013
1680095793024,2023-03-29T15.16.33.024,834.157,-0.985,-0.173,-0.014
1680095793033,2023-03-29T15.16.33.033,834.166,-0.984,-0.175,-0.016
1680095793043,2023-03-29T15.16.33.043,834.176,-0.984,-0.177,-0.019
1680095793054,2023-03-29T15.16.33.054,834.187,-0.984,-0.179,-0.021
1680095793064,2023-03-29T15.16.33.064,834.197,-0.983,-0.180,-0.023
1680095793074,2023-03-29T15.16.33.074,834.207,-0.983,-0.180,-0.025
1680095793083,2023-03-29T15.16.33.083,834.216,-0.983,-0.181,-0.026
1680095793093,2023-03-29T15.16.33.093,834.226,-0.983,-0.181,-0.026
1680095793103,2023-03-29T15.16.33.103,834.236,-0.983,-0.181,-0.025
1680095793114,2023-03-29T15.16.33.114,834.247,-0.983,-0.182,-0.023
1680095793124,2023-03-29T15.16.33.124,834.257,-0.983,-0.182,-0.021
1680095793134,2023-03-29T15.16.33.134,834.267,-0.983,-0.182,-0.019
1680095793143,2023-03-29T15.16.33.143,834.276,-0.983,-0.182,-0.018
1680095793153,2023-03-29T15.16.33.153,834.286,-0.983,-0.183,-0.017
1680095793163,2023-03-29T15.16.33.163,834.296,-0.983,-0.183,-0.016
1680095793174,2023-03-29T15.16.33.174,834.307,-0.983,-0.184,-0.016
1680095793182,2023-03-29T15.16.33.182,834.315,-0.983,-0.184,-0.017
1680095793193,2023-03-29T15.16.33.193,834.326,-0.983,-0.184,-0.018
1680095793203,2023-03-29T15.16.33.203,834.336,-0.983,-0.183,-0.019
1680095793213,2023-03-29T15.16.33.213,834.346,-0.983,-0.181,-0.019
1680095793223,2023-03-29T15.16.33.223,834.356,-0.984,-0.179,-0.018
1680095793232,2023-03-29T15.16.33.232,834.365,-0.984,-0.177,-0.016
1680095793242,2023-03-29T15.16.33.242,834.375,-0.985,-0.174,-0.014
1680095793253,2023-03-29T15.16.33.253,834.386,-0.985,-0.172,-0.012
1680095793263,2023-03-29T15.16.33.263,834.396,-0.985,-0.171,-0.011
1680095793273,2023-03-29T15.16.33.273,834.406,-0.986,-0.169,-0.011
1680095793282,2023-03-29T15.16.33.282,834.415,-0.986,-0.168,-0.011
1680095793292,2023-03-29T15.16.33.292,834.425,-0.986,-0.167,-0.011
1680095793303,2023-03-29T15.16.33.303,834.436,-0.986,-0.166,-0.012
1680095793313,2023-03-29T15.16.33.313,834.446,-0.986,-0.166,-0.012
1680095793322,2023-03-29T15.16.33.322,834.455,-0.986,-0.165,-0.012
1680095793332,2023-03-29T15.16.33.332,834.465,-0.986,-0.164,-0.011
1680095793342,2023-03-29T15.16.33.342,834.475,-0.987,-0.163,-0.010
1680095793352,2023-03-29T15.16.33.352,834.485,-0.987,-0.162,-0.010
1680095793363,2023-03-29T15.16.33.363,834.496,-0.987,-0.161,-0.009
1680095793371,2023-03-29T15.16.33.371,834.504,-0.987,-0.160,-0.008
1680095793383,2023-03-29T15.16.33.383,834.516,-0.987,-0.159,-0.008
1680095793392,2023-03-29T15.16.33.392,834.525,-0.987,-0.158,-0.007
1680095793402,2023-03-29T15.16.33.402,834.535,-0.988,-0.157,-0.006
1680095793412,2023-03-29T15.16.33.412,834.545,-0.988,-0.157,-0.005
1680095793421,2023-03-29T15.16.33.421,834.554,-0.988,-0.156,-0.004
1680095793431,2023-03-29T15.16.33.431,834.564,-0.988,-0.156,-0.004
1680095793442,2023-03-29T15.16.33.442,834.575,-0.988,-0.157,-0.004
1680095793452,2023-03-29T15.16.33.452,834.585,-0.988,-0.157,-0.004
1680095793462,2023-03-29T15.16.33.462,834.595,-0.987,-0.158,-0.004
1680095793471,2023-03-29T15.16.33.471,834.604,-0.987,-0.158,-0.004
1680095793481,2023-03-29T15.16.33.481,834.614,-0.987,-0.160,0.005
1680095793492,2023-03-29T15.16.33.492,834.625,-0.987,-0.161,0.005
1680095793502,2023-03-29T15.16.33.502,834.635,-0.987,-0.162,0.006
1680095793512,2023-03-29T15.16.33.512,834.645,-0.987,-0.163,0.006
1680095793521,2023-03-29T15.16.33.521,834.654,-0.986,-0.164,0.006
1680095793531,2023-03-29T15.16.33.531,834.664,-0.986,-0.165,0.005
1680095793541,2023-03-29T15.16.33.541,834.674,-0.986,-0.166,0.004
1680095793552,2023-03-29T15.16.33.552,834.685,-0.986,-0.167,0.003
1680095793562,2023-03-29T15.16.33.562,834.695,-0.986,-0.167,0.003
1680095793571,2023-03-29T15.16.33.571,834.704,-0.986,-0.167,0.003
1680095793581,2023-03-29T15.16.33.581,834.714,-0.986,-0.168,0.003
1680095793591,2023-03-29T15.16.33.591,834.724,-0.986,-0.168,0.002
1680095793601,2023-03-29T15.16.33.601,834.734,-0.986,-0.169,0.001
1680095793612,2023-03-29T15.16.33.612,834.745,-0.985,-0.170,-0.001
1680095793622,2023-03-29T15.16.33.622,834.755,-0.985,-0.172,-0.003
1680095793631,2023-03-29T15.16.33.631,834.764,-0.985,-0.174,-0.003
1680095793641,2023-03-29T15.16.33.641,834.774,-0.984,-0.176,-0.003
1680095793651,2023-03-29T15.16.33.651,834.784,-0.984,-0.179,-0.003
1680095793661,2023-03-29T15.16.33.661,834.794,-0.983,-0.182,-0.002
1680095793670,2023-03-29T15.16.33.670,834.803,-0.982,-0.186,-0.003
1680095793680,2023-03-29T15.16.33.680,834.813,-0.982,-0.190,-0.004
1680095793691,2023-03-29T15.16.33.691,834.824,-0.981,-0.193,-0.007
1680095793701,2023-03-29T15.16.33.701,834.834,-0.981,-0.196,-0.010
1680095793710,2023-03-29T15.16.33.710,834.843,-0.980,-0.197,-0.014
1680095793720,2023-03-29T15.16.33.720,834.853,-0.980,-0.198,-0.018
1680095793730,2023-03-29T15.16.33.730,834.863,-0.980,-0.197,-0.021
1680095793741,2023-03-29T15.16.33.741,834.874,-0.981,-0.194,-0.023
1680095793751,2023-03-29T15.16.33.751,834.884,-0.982,-0.190,-0.024
1680095793760,2023-03-29T15.16.33.760,834.893,-0.982,-0.186,-0.023
1680095793770,2023-03-29T15.16.33.770,834.903,-0.983,-0.184,-0.017
1680095793780,2023-03-29T15.16.33.780,834.913,-0.983,-0.182,-0.007
1680095793790,2023-03-29T15.16.33.790,834.923,-0.984,-0.181,0.002
1680095793801,2023-03-29T15.16.33.801,834.934,-0.984,-0.178,0.010
1680095793809,2023-03-29T15.16.33.809,834.942,-0.984,-0.176,0.015
1680095793820,2023-03-29T15.16.33.820,834.953,-0.984,-0.175,0.019
1680095793830,2023-03-29T15.16.33.830,834.963,-0.984,-0.175,0.020
1680095793840,2023-03-29T15.16.33.840,834.973,-0.984,-0.175,0.021
1680095793850,2023-03-29T15.16.33.850,834.983,-0.984,-0.176,0.021
1680095793861,2023-03-29T15.16.33.861,834.994,-0.984,-0.178,0.021
1680095793869,2023-03-29T15.16.33.869,835.002,-0.984,-0.179,0.021
1680095793880,2023-03-29T15.16.33.880,835.013,-0.983,-0.180,0.021
1680095793890,2023-03-29T15.16.33.890,835.023,-0.983,-0.181,0.021
1680095793900,2023-03-29T15.16.33.900,835.033,-0.983,-0.182,0.021
1680095793909,2023-03-29T15.16.33.909,835.042,-0.983,-0.182,0.021
1680095793919,2023-03-29T15.16.33.919,835.052,-0.983,-0.183,0.021
1680095793929,2023-03-29T15.16.33.929,835.062,-0.983,-0.183,0.021
1680095793940,2023-03-29T15.16.33.940,835.073,-0.983,-0.182,0.021
1680095793950,2023-03-29T15.16.33.950,835.083,-0.983,-0.182,0.021
1680095793959,2023-03-29T15.16.33.959,835.092,-0.983,-0.181,0.022
1680095793969,2023-03-29T15.16.33.969,835.102,-0.983,-0.181,0.024
1680095793979,2023-03-29T15.16.33.979,835.112,-0.983,-0.181,0.026
1680095793990,2023-03-29T15.16.33.990,835.123,-0.983,-0.180,0.029
1680095793998,2023-03-29T15.16.33.998,835.131,-0.983,-0.180,0.030
1680095794009,2023-03-29T15.16.34.009,835.142,-0.983,-0.180,0.031
1680095794019,2023-03-29T15.16.34.019,835.152,-0.983,-0.180,0.032
1680095794029,2023-03-29T15.16.34.029,835.162,-0.983,-0.181,0.033
1680095794039,2023-03-29T15.16.34.039,835.172,-0.983,-0.181,0.034
1680095794048,2023-03-29T15.16.34.048,835.181,-0.983,-0.181,0.036
1680095794058,2023-03-29T15.16.34.058,835.191,-0.983,-0.181,0.037
1680095794069,2023-03-29T15.16.34.069,835.202,-0.983,-0.182,0.038
1680095794079,2023-03-29T15.16.34.079,835.212,-0.982,-0.182,0.039
1680095794089,2023-03-29T15.16.34.089,835.222,-0.982,-0.183,0.039
1680095794099,2023-03-29T15.16.34.099,835.232,-0.982,-0.183,0.039
1680095794108,2023-03-29T15.16.34.108,835.241,-0.982,-0.182,0.039
1680095794118,2023-03-29T15.16.34.118,835.251,-0.983,-0.182,0.040
1680095794129,2023-03-29T15.16.34.129,835.262,-0.983,-0.181,0.040
1680095794139,2023-03-29T15.16.34.139,835.272,-0.983,-0.180,0.041
1680095794148,2023-03-29T15.16.34.148,835.281,-0.983,-0.179,0.043
1680095794158,2023-03-29T15.16.34.158,835.291,-0.983,-0.178,0.045
1680095794168,2023-03-29T15.16.34.168,835.301,-0.983,-0.177,0.046
1680095794179,2023-03-29T15.16.34.179,835.312,-0.983,-0.176,0.048
1680095794189,2023-03-29T15.16.34.189,835.322,-0.983,-0.175,0.051
1680095794198,2023-03-29T15.16.34.198,835.331,-0.983,-0.174,0.054
1680095794208,2023-03-29T15.16.34.208,835.341,-0.983,-0.173,0.056
1680095794218,2023-03-29T15.16.34.218,835.351,-0.983,-0.173,0.059
1680095794228,2023-03-29T15.16.34.228,835.361,-0.983,-0.172,0.061
1680095794239,2023-03-29T15.16.34.239,835.372,-0.983,-0.172,0.062
1680095794247,2023-03-29T15.16.34.247,835.380,-0.983,-0.172,0.063
1680095794258,2023-03-29T15.16.34.258,835.391,-0.983,-0.172,0.064
1680095794268,2023-03-29T15.16.34.268,835.401,-0.983,-0.172,0.065
1680095794278,2023-03-29T15.16.34.278,835.411,-0.983,-0.171,0.065
1680095794287,2023-03-29T15.16.34.287,835.420,-0.983,-0.169,0.066
1680095794297,2023-03-29T15.16.34.297,835.430,-0.983,-0.167,0.069
1680095794307,2023-03-29T15.16.34.307,835.440,-0.984,-0.165,0.073
1680095794318,2023-03-29T15.16.34.318,835.451,-0.984,-0.163,0.076
1680095794328,2023-03-29T15.16.34.328,835.461,-0.984,-0.161,0.080
1680095794337,2023-03-29T15.16.34.337,835.470,-0.984,-0.159,0.083
1680095794348,2023-03-29T15.16.34.348,835.481,-0.984,-0.157,0.085
1680095794357,2023-03-29T15.16.34.357,835.490,-0.984,-0.155,0.086
1680095794367,2023-03-29T15.16.34.367,835.500,-0.984,-0.153,0.086
1680095794378,2023-03-29T15.16.34.378,835.511,-0.985,-0.153,0.085
1680095794387,2023-03-29T15.16.34.387,835.520,-0.985,-0.152,0.083
1680095794397,2023-03-29T15.16.34.397,835.530,-0.985,-0.152,0.081
1680095794407,2023-03-29T15.16.34.407,835.540,-0.985,-0.151,0.080
1680095794417,2023-03-29T15.16.34.417,835.550,-0.985,-0.150,0.081
1680095794428,2023-03-29T15.16.34.428,835.561,-0.985,-0.150,0.083
1680095794436,2023-03-29T15.16.34.436,835.569,-0.985,-0.148,0.085
1680095794447,2023-03-29T15.16.34.447,835.580,-0.985,-0.146,0.087
1680095794457,2023-03-29T15.16.34.457,835.590,-0.986,-0.144,0.089
1680095794467,2023-03-29T15.16.34.467,835.600,-0.986,-0.142,0.092
1680095794477,2023-03-29T15.16.34.477,835.610,-0.986,-0.140,0.095
1680095794486,2023-03-29T15.16.34.486,835.619,-0.986,-0.137,0.099
1680095794496,2023-03-29T15.16.34.496,835.629,-0.986,-0.134,0.102
1680095794507,2023-03-29T15.16.34.507,835.640,-0.986,-0.132,0.105
1680095794517,2023-03-29T15.16.34.517,835.650,-0.986,-0.130,0.107
1680095794527,2023-03-29T15.16.34.527,835.660,-0.986,-0.128,0.109
1680095794536,2023-03-29T15.16.34.536,835.669,-0.986,-0.126,0.110
1680095794546,2023-03-29T15.16.34.546,835.679,-0.986,-0.125,0.111
1680095794556,2023-03-29T15.16.34.556,835.689,-0.986,-0.124,0.111
1680095794567,2023-03-29T15.16.34.567,835.700,-0.986,-0.124,0.110
1680095794575,2023-03-29T15.16.34.575,835.708,-0.986,-0.123,0.109
1680095794587,2023-03-29T15.16.34.587,835.720,-0.986,-0.123,0.108
1680095794596,2023-03-29T15.16.34.596,835.729,-0.987,-0.123,0.107
1680095794606,2023-03-29T15.16.34.606,835.739,-0.987,-0.123,0.106
1680095794617,2023-03-29T15.16.34.617,835.750,-0.987,-0.123,0.105
1680095794627,2023-03-29T15.16.34.627,835.760,-0.987,-0.122,0.104
1680095794636,2023-03-29T15.16.34.636,835.769,-0.987,-0.121,0.104
1680095794646,2023-03-29T15.16.34.646,835.779,-0.987,-0.118,0.106
1680095794656,2023-03-29T15.16.34.656,835.789,-0.987,-0.116,0.108
1680095794666,2023-03-29T15.16.34.666,835.799,-0.987,-0.114,0.111
1680095794675,2023-03-29T15.16.34.675,835.808,-0.987,-0.112,0.112
1680095794685,2023-03-29T15.16.34.685,835.818,-0.987,-0.110,0.113
1680095794696,2023-03-29T15.16.34.696,835.829,-0.988,-0.109,0.114
1680095794706,2023-03-29T15.16.34.706,835.839,-0.988,-0.108,0.113
1680095794716,2023-03-29T15.16.34.716,835.849,-0.988,-0.107,0.113
1680095794725,2023-03-29T15.16.34.725,835.858,-0.988,-0.107,0.111
1680095794735,2023-03-29T15.16.34.735,835.868,-0.988,-0.107,0.110
1680095794745,2023-03-29T15.16.34.745,835.878,-0.988,-0.107,0.108
1680095794756,2023-03-29T15.16.34.756,835.889,-0.988,-0.108,0.106
1680095794766,2023-03-29T15.16.34.766,835.899,-0.989,-0.108,0.105
1680095794775,2023-03-29T15.16.34.775,835.908,-0.989,-0.108,0.105
1680095794785,2023-03-29T15.16.34.785,835.918,-0.989,-0.108,0.105
1680095794795,2023-03-29T15.16.34.795,835.928,-0.988,-0.108,0.107
1680095794805,2023-03-29T15.16.34.805,835.938,-0.988,-0.107,0.108
1680095794816,2023-03-29T15.16.34.816,835.949,-0.988,-0.106,0.110
1680095794826,2023-03-29T15.16.34.826,835.959,-0.988,-0.104,0.113
1680095794835,2023-03-29T15.16.34.835,835.968,-0.988,-0.102,0.115
1680095794845,2023-03-29T15.16.34.845,835.978,-0.988,-0.099,0.119
1680095794855,2023-03-29T15.16.34.855,835.988,-0.988,-0.097,0.124
1680095794866,2023-03-29T15.16.34.866,835.999,-0.987,-0.094,0.129
1680095794874,2023-03-29T15.16.34.874,836.007,-0.987,-0.093,0.130
1680095794885,2023-03-29T15.16.34.885,836.018,-0.987,-0.092,0.129
1680095794895,2023-03-29T15.16.34.895,836.028,-0.988,-0.092,0.127
1680095794905,2023-03-29T15.16.34.905,836.038,-0.988,-0.094,0.124
1680095794914,2023-03-29T15.16.34.914,836.047,-0.988,-0.096,0.120
1680095794924,2023-03-29T15.16.34.924,836.057,-0.988,-0.099,0.116
1680095794934,2023-03-29T15.16.34.934,836.067,-0.989,-0.101,0.112
1680095794945,2023-03-29T15.16.34.945,836.078,-0.989,-0.101,0.109
1680095794955,2023-03-29T15.16.34.955,836.088,-0.989,-0.102,0.107
1680095794964,2023-03-29T15.16.34.964,836.097,-0.989,-0.101,0.107
